X,Y,STOP_ID,building_area,civic,commercial,residential,industrial,SN_cat,Crosstown_cat,Express_cat,Local_cat,Flyer_cat,NightOwl_cat,HighFreq_cat,InOut_cat,Clockwise_cat,hotline_1,utshuttle_cat,Special_cat,school_count,stadium_count,medInc,count,population,mean_on,r7,r801,r10,r20,r803,r300,typology,label,pred_xgb,xgb,Differences
-97.74266652,30.31090076,690,989826.0478,0.013742876,0.037661049,0.850458472,0.000708793,1,0,0,1,0,0,0,0,0,0,0,0,1,1,60882,71,125,282.1027872,0,0,0,0,0,0,Rest,Rosedale,272.4287337,272.4287337,0
-97.74274465,30.30856554,691,847165.0896,0.012186781,0.081799295,0.746123573,0.001406515,1,0,0,1,0,0,0,0,0,0,0,0,9,1,60882,71,130,283.8281564,0,0,0,0,0,0,Rest,Rosedale,309.2776998,309.2776998,0
-97.74573955,30.30123602,695,1819716.902,0.007524231,0.063983957,0.81754094,0,1,0,0,1,0,0,0,0,0,0,0,0,22,1,60882,69.6,339,148.867011,0,0,0,0,0,0,Rest,Windsor Road,152.1129587,152.1129587,0
-97.75240558,30.26574123,716,1771133.433,0.036707589,0.292144279,0.21530582,0.024422996,1,0,others,others,others,0,0,0,0,0,0,0,15,1,81709,150.2,185,315.3572315,0,0,0,0,0,0,CBD,Downtown,259.2633037,259.2633037,0
-97.75657645,30.26740157,717,2176411.795,0.024039146,0.263965829,0.353492135,0.035219907,1,0,0,1,0,0,0,0,0,0,0,0,1,1,81709,71.4,235,428.5363923,0,0,0,0,0,0,Rest,Old West Austin,299.5474669,299.5474669,0
-97.76411399,30.25246518,722,2282383.574,0.003480396,0.026952959,0.915826493,0.006965522,1,0,0,others,0,others,0,0,0,0,0,0,9,1,80292,82.2,238,254.5175794,0,0,0,0,0,0,Rest,Zilker,241.4260478,241.4260478,0
-97.77873016,30.24631152,726,894213.0436,0.003445195,0.025706848,0.931150764,0.008799711,1,0,0,others,0,others,others,0,0,0.601851852,0,0,4,1,100029,203.8,399,304.6850063,0,0,0,0,0,1,Rest,Zilker,319.9542402,319.9542402,0
-97.78162764,30.24303493,728,1762045.122,0.000875336,0.022484056,0.946258762,0.001863138,1,0,0,others,0,others,0,0,0,0,0,0,1,1,70847,82.2,391,256.9849552,0,0,0,0,0,0,Rest,South Lamar,249.7137271,249.7137271,0
-97.7822417,30.24034519,729,903520.1567,0.003577333,0.019921551,0.930903953,0.002242307,1,0,0,others,0,others,0,0,0,0,0,0,4,1,47585,82,366,256.8843505,0,0,0,0,0,0,Rest,South Lamar,245.2900545,245.2900545,0
-97.78356842,30.23745227,730,1008794.99,0.004863161,0.023388864,0.914074016,0.0033067,1,0,0,others,0,others,0,0,0,0,0,0,5,1,70847,82.2,337,249.1694467,0,0,0,0,0,0,Rest,South Lamar,257.4324635,257.4324635,0
-97.78576524,30.23396888,732,600041.1134,0.010765012,0.061989883,0.82559195,0.001783111,1,0,0,others,0,others,0,0,0,0,0,0,10,1,47585,81.8,301,248.2547863,0,0,0,0,0,0,Rest,South Lamar,206.4517401,206.4517401,0
-97.78811229,30.23050368,733,301948.077,0.013628277,0.054750052,0.847189607,0.001517151,1,0,0,others,0,others,0,0,0,0,0,0,13,1,47585,82.4,261,240.6269144,0,0,0,0,0,0,Rest,South Lamar,245.6800864,245.6800864,0
-97.78938049,30.22846366,734,1168540.482,0.009568514,0.03436166,0.899465428,0.001126588,1,0,0,others,others,0,0,0,0,0,0,0,12,1,60433,75.6,246,250.9610212,0,0,0,0,0,0,Rest,Westgate,206.7743956,206.7743956,0
-97.79091579,30.22599097,735,998678.5463,0.005336421,0.017036638,0.936006886,0.000899796,1,0,0,1,0,0,0,0,0,0,0,0,9,1,60433,71.4,230,458.6477492,0,0,0,0,0,0,Rest,Westgate,358.8264072,358.8264072,0
-97.79234742,30.22374291,736,628461.4963,0.002722097,0.009832609,0.969734335,0,1,0,0,1,0,0,0,0,0,0,0,0,9,1,60433,71.4,217,452.3397288,0,0,0,0,0,0,Rest,Westgate,342.1985228,342.1985228,0
-97.79406744,30.22097509,737,641897.2557,0.003493175,0.00861321,0.976915545,0.000986409,1,0,0,1,0,0,0,0,0,0,0,0,10,1,60433,71.4,220,450.3441121,0,0,0,0,0,0,Rest,Westgate,398.3115916,398.3115916,0
-97.79599473,30.21780314,739,812091.2226,0.003463257,0.010130919,0.97039657,0.001597419,1,0,0,1,0,0,0,0,0,0,0,0,19,1,60433,71.4,235,435.6397742,0,0,0,0,0,0,Rest,Westgate,334.1435344,334.1435344,0
-97.79716315,30.21605807,740,2336462.566,0.003750683,0.010971714,0.967772399,0.001729993,1,0,0,others,others,0,0,0,0,0,0,0,19,1,60433,75.8,241,440.1675492,0,0,0,0,0,0,Rest,South Manchaca,320.8359115,320.8359115,0
-97.79951932,30.21439146,742,1941623.295,0.006011598,0.013130018,0.965839286,0.00159483,1,0,0,others,others,0,0,0,0,0,0,0,25,1,68769,75.8,227,248.2058389,0,0,0,0,0,0,Rest,Garrison Park,231.2707751,231.2707751,0
-97.80362924,30.21067061,743,687554.522,0.014378493,0.008973777,0.967251027,0,1,0,0,others,others,0,0,0,0,0,0,0,24,1,68769,75.8,206,243.5778811,0,0,0,0,0,0,Rest,Garrison Park,250.8363608,250.8363608,0
-97.80471053,30.20895214,744,720075.4706,0.013822851,0.007941592,0.96935696,0,1,0,0,others,others,0,0,0,0,0,0,0,16,1,68769,75.8,214,232.3196937,0,0,0,0,0,0,Rest,Garrison Park,237.3907432,237.3907432,0
-97.80592988,30.20707774,745,710197.4735,0.013666946,0.008415122,0.966861794,0,1,0,0,others,others,0,0,0,0,0,0,0,8,1,68769,75.8,236,227.6526613,0,0,0,0,0,0,Rest,Garrison Park,277.2457108,277.2457108,0
-97.80716305,30.20203147,746,930301.8373,0.012502666,0.011196752,0.964696604,0.000610979,1,0,0,1,0,0,0,0,0,0,0,0,5,1,79904,71.4,296,349.533397,0,0,0,0,0,0,Rest,Not Defined,308.7347313,308.7347313,0
-97.80681635,30.20268654,750,919255.5755,0.014711777,0.012455178,0.959349821,0.000622751,1,0,0,1,0,0,0,0,0,0,0,0,6,1,79904,70.4,290,485.3111619,0,0,0,0,0,0,Rest,Not Defined,434.4299409,434.4299409,0
-97.80583713,30.20690052,751,718405.999,0.014594262,0.008249233,0.965535138,0,1,0,0,others,others,0,0,0,0,0,0,0,8,1,68769,77.2,239,266.3731323,0,0,0,0,0,0,Rest,Garrison Park,252.6592012,252.6592012,0
-97.80449715,30.20901796,752,662669.0627,0.013782719,0.007918534,0.969445928,0,1,0,0,others,others,0,0,0,0,0,0,0,18,1,68769,77.2,215,278.6374906,0,0,0,0,0,0,Rest,Garrison Park,237.6855772,237.6855772,0
-97.80351542,30.21056145,753,699798.8427,0.01440774,0.008992031,0.967184412,0,1,0,0,others,others,0,0,0,0,0,0,0,24,1,68769,77.2,209,282.335206,0,0,0,0,0,0,Rest,Garrison Park,260.634099,260.634099,0
-97.80188288,30.21281047,754,281259.1516,0.010413246,0.011884844,0.965428985,0,1,0,0,1,0,0,0,0,0,0,0,0,27,1,68769,70.4,210,521.0400235,0,0,0,0,0,0,Rest,Garrison Park,464.9427909,464.9427909,0
-97.79885632,30.21449105,755,1884423.658,0.00599551,0.012656265,0.966805819,0.001590562,1,0,0,1,0,0,0,0,0,0,0,0,25,1,68769,70.4,235,483.9012941,0,0,0,0,0,0,Rest,Garrison Park,429.8761167,429.8761167,0
-97.79499758,30.21905857,758,536747.3932,0.003164261,0.00925628,0.973189766,0.001459508,1,0,0,1,0,0,0,0,0,0,0,0,13,1,60433,70.4,231,530.3826699,0,0,0,0,0,0,Rest,South Manchaca,550.9437039,550.9437039,0
-97.78759926,30.23086024,764,417289.9967,0.014172457,0.056786228,0.838852959,0.001577731,1,0,0,1,0,0,0,0,0,0,0,0,14,1,70847,70.4,265,551.8214725,0,0,0,0,0,0,Rest,South Lamar,477.8061894,477.8061894,0
-97.78551382,30.23404949,765,615686.2844,0.010372079,0.059727192,0.836871449,0.001718026,1,0,0,others,others,0,0,0,0,0,0,0,9,1,70847,77.4,301,301.1890286,0,0,0,0,0,0,Rest,South Lamar,245.3809519,245.3809519,0
-97.78291519,30.23829539,767,994578.3101,0.00389787,0.019989671,0.928700178,0.002443222,1,0,0,1,0,0,0,0,0,0,0,0,6,1,70847,70.6,344,575.6479537,0,0,0,0,0,0,Rest,South Lamar,441.6852965,441.6852965,0
-97.78208353,30.24051198,768,820984.8461,0.003429331,0.019586452,0.934006655,0.002149537,1,0,0,1,0,0,0,0,0,0,0,0,4,1,70847,70.6,367,573.3715222,0,0,0,0,0,0,Rest,South Lamar,448.6200772,448.6200772,0
-97.77969295,30.24537706,771,1929571.048,0.002281778,0.024709448,0.934398873,0.008680459,1,0,0,others,0,others,others,0,0,0.601851852,0,0,3,1,70847,203.6,399,327.0965366,0,0,0,0,0,1,Rest,South Lamar,337.2508472,337.2508472,0
-97.77739539,30.24675173,772,1112485.532,0.002837987,0.02981648,0.929374387,0.008546462,1,0,0,others,0,others,others,0,0,0.601851852,0,0,5,1,70847,203.6,388,331.7633661,0,0,0,0,0,1,Rest,South Lamar,371.8696311,371.8696311,0
-97.77427814,30.24727869,773,818086.5038,0.002954611,0.036298631,0.918334618,0.012083922,1,0,0,others,0,others,others,0,0,0.601851852,0,0,6,1,100029,203.6,346,333.5128378,0,0,0,0,0,1,Rest,South Lamar,325.8213733,325.8213733,0
-97.76397235,30.25228928,776,2199455.67,0.003427858,0.02712882,0.914750319,0.00701097,1,0,0,others,0,others,0,0,0,0,0,0,9,1,80292,81.2,235,259.4520884,0,0,0,0,0,0,Rest,Zilker,247.3037297,247.3037297,0
-97.76259222,30.25403364,777,3629115.276,0.003211104,0.02626318,0.913712592,0.005709632,1,0,0,others,0,others,others,0,0,0.705479452,0,0,7,1,80292,270,229,500.6077357,0,0,0,0,1,0,Rest,Zilker,535.5499704,535.5499704,0
-97.75805266,30.26163385,781,1156022.612,0.014003662,0.052860394,0.837555603,0.008999319,1,0,0,others,0,others,others,0,0,0.705479452,0,0,1,1,80292,270.4,226,507.1386546,0,0,0,0,1,0,Rest,Zilker,514.3250964,514.3250964,0
-97.74595395,30.30053015,806,1544173.034,0.00740179,0.060435492,0.835477668,0,1,0,0,1,0,0,0,0,0,0,0,0,22,1,60882,69.6,369,95.35393813,0,0,0,0,0,0,Rest,West University,139.9284352,139.9284352,0
-97.74468329,30.30255348,807,5124611.039,0.010892078,0.085438611,0.783150507,0,1,0,0,1,0,0,0,0,0,0,0,0,22,1,60882,69.8,260,93.21628323,0,0,0,0,0,0,Rest,West University,112.2458106,112.2458106,0
-97.74387865,30.30568622,809,5556188.791,0.011504074,0.086403376,0.73376317,0,others,0,others,others,0,0,others,0,0,0,0,0,22,1,60882,290.6,175,227.9421507,0,0,0,0,0,0,Rest,Rosedale,204.760939,204.760939,0
-97.74257581,30.30973113,811,1129193.444,0.012663731,0.067182573,0.784925071,0.001354362,1,0,0,1,0,0,0,0,0,0,0,0,1,1,60882,70.6,123,341.9891424,0,0,0,0,0,0,Rest,Rosedale,345.5586531,345.5586531,0
-97.74191637,30.31405397,813,751250.7468,0.010543149,0.03457444,0.873988556,0.000614074,1,0,0,1,0,0,0,0,0,0,0,0,15,1,60882,70.6,134,335.2625515,0,0,0,0,0,0,Rest,Rosedale,292.1508891,292.1508891,0
-97.74102605,30.31599958,814,893419.0472,0.011767953,0.041080676,0.872534575,0.000621074,others,others,0,others,0,0,0,0,0,0,0,0,15,1,68611,217,141,146.1442634,0,0,0,0,0,0,Rest,Brentwood,148.8158133,148.8158133,0
-97.7391454,30.32049391,815,740776.424,0.015836517,0.05454593,0.874797837,0.00116519,1,0,0,1,0,0,0,0,0,0,0,0,16,1,72266,70.6,168,331.0314341,0,0,0,0,0,0,Rest,Brentwood,331.0443296,331.0443296,0
-97.7392421,30.32176554,816,1044671.017,0.011927716,0.051177972,0.89120701,0.001127016,1,0,0,1,0,0,0,0,0,0,0,0,19,1,72266,70.6,177,328.5394947,0,0,0,0,0,0,Rest,Brentwood,313.5559251,313.5559251,0
-97.7395663,30.32628396,817,1865951.627,0.013164111,0.045671384,0.880117145,0.002107072,1,0,0,others,0,0,others,0,0,0.735714286,0,0,17,1,72266,259.8,196,638.6603792,0,0,0,0,1,0,Rest,Brentwood,612.3818429,612.3818429,0
-97.73974191,30.32876595,819,1910890.043,0.017794819,0.058477494,0.84518686,0.003392647,1,0,0,1,0,0,0,0,0,0,0,0,7,1,72266,70.6,201,324.5668977,0,0,0,0,0,0,Rest,Brentwood,326.8203368,326.8203368,0
-97.73987586,30.33044581,820,1291920.47,0.009356098,0.055503753,0.860647214,0.003618553,1,0,0,1,0,0,0,0,0,0,0,0,8,1,72266,70.6,207,321.4575545,0,0,0,0,0,0,Rest,Brentwood,301.9849605,301.9849605,0
-97.73999701,30.33238419,821,1115271.286,0.006650905,0.044899274,0.883936323,0.00482951,1,0,0,1,0,0,0,0,0,0,0,0,12,1,72266,70.6,216,317.7444159,0,0,0,0,0,0,Rest,Brentwood,322.6196254,322.6196254,0
-97.73980027,30.33420024,822,1049963.177,0.00646856,0.039139799,0.890917227,0.005162192,1,0,0,others,0,0,others,0,0,0.735714286,0,0,11,1,72266,259.4,225,609.7873723,0,0,0,0,1,0,Rest,Brentwood,606.4286331,606.4286331,0
-97.73890007,30.33997024,824,1637156.871,0.008702596,0.032739073,0.917364755,0.006872635,1,0,0,1,0,0,0,0,0,0,0,0,15,1,61333,70.8,251,320.1610773,0,0,0,0,0,0,Rest,Brentwood,278.0685591,278.0685591,0
-97.73755,30.34518333,826,862142.3609,0.004439417,0.029610966,0.947423566,0.006101551,1,0,0,others,0,0,others,0,0,0.735714286,0,0,6,1,61333,259.6,267,590.448497,0,0,0,0,1,0,Rest,Brentwood,589.4494787,589.4494787,0
-97.73545,30.34851,827,808234.9246,0.003736323,0.025643069,0.954842129,0.003823629,1,0,0,1,0,0,0,0,0,0,0,0,11,1,110226,70.8,271,316.5723341,0,0,0,0,0,0,Rest,Crestview,274.6655931,274.6655931,0
-97.73424,30.3504,828,867872.4799,0.00476812,0.03984802,0.937288586,0.001210026,1,0,0,1,0,0,0,0,0,0,0,0,11,1,110226,70.8,273,314.790622,0,0,0,0,0,0,Rest,Crestview,309.5339702,309.5339702,0
-97.73208065,30.35385839,829,1770362.764,0.002647232,0.054929369,0.9240461,0.000483693,1,0,0,others,0,0,others,0,0,0.735714286,0,0,11,1,110226,260,270,523.8326049,0,0,0,0,1,0,Rest,Crestview,501.015548,501.015548,0
-97.70485634,30.23621381,831,841885.8693,0.01700801,0.003808745,0.914199678,0,others,others,0,0,0,0,others,0,0,0,0,0,1,1,30677,774.8,444,101.8521518,0,0,0,0,0,0,Rest,Pleasant Valley,124.902417,126.7005513,-1.798134368
-97.70155189,30.23645941,832,259455.5664,0.015127067,0.007973143,0.861017719,0.002035425,0,0,0,0,0,0,1,0,0,0,0,0,1,1,40353,130.2,440,144.3057512,0,0,0,0,0,0,Rest,Montopolis,242.1735314,212.3772353,29.79629608
-97.69876876,30.23243375,834,293900.7453,0.010560625,0.008666301,0.87374343,0.00120647,1,1,0,0,0,0,0,0,0,0,0,0,3,1,40353,65.6,453,274.3212694,0,0,0,0,0,0,Rest,Montopolis,264.0958394,264.0958394,0
-97.71152051,30.26066503,847,836067.1135,0.016724515,0.041640738,0.844934405,0.0185247,0,0,0,0,0,0,1,0,0,0,0,0,9,1,56632,118.8,146,521.3742155,0,0,0,0,0,0,Rest,Govalle,378.6923697,378.6923697,0
-97.71355986,30.26096279,848,1178598.415,0.017449439,0.042976764,0.845679973,0.017083632,0,0,0,0,0,0,1,0,0,0,0,0,8,1,56632,118.8,147,543.2081024,0,0,0,0,0,0,Rest,Govalle,348.3107547,348.3107547,0
-97.73883637,30.27199991,863,7008806.792,0.037521893,0.307822662,0.061967193,0.010307418,1,0,0,0,0,1,0,0,0,0,0,0,3,1,119924,11,105,29.83253719,0,0,0,0,0,0,CBD,Downtown,29.86657493,29.86657493,0
-97.73714986,30.27270884,864,3300409.523,0.040158887,0.241266459,0.20371831,0.009085753,others,0,others,others,others,0,others,0,0,0.668341709,0,0,2,1,119924,368.2,99,248.8930515,1,0,1,0,0,0,CBD,Downtown,243.0659639,243.0659639,0
-97.73498528,30.27843466,866,7361051.142,0.130068339,0.101818173,0.317672158,0.011266789,1,0,others,0,others,0,others,0,0,0.692708333,0,0,1,63,62604,335.2,141,232.0070041,1,0,1,0,0,0,CBD,Downtown,211.1804768,211.1804768,0
-97.72470098,30.27907399,870,414875.2812,0.047500977,0.039707026,0.747594719,0.001934768,0,0,0,0,0,0,1,0,0,0,0,0,4,28,93554,122.2,109,202.1878598,0,0,0,0,0,0,Rest,Central East Austin,206.5602537,206.5602537,0
-97.72284357,30.27940648,871,274166.2147,0.039182643,0.033709628,0.795884878,0.003677273,0,0,0,0,0,0,1,0,0,0,0,0,5,21,93554,122.2,111,201.7300515,0,0,0,0,0,0,Rest,Central East Austin,208.9156098,208.9156098,0
-97.72137166,30.27969503,872,751308.926,0.034237092,0.032804759,0.805928039,0.003390425,0,0,0,0,0,0,1,0,0,0,0,0,15,2,93554,122.2,112,185.8066795,0,0,0,0,0,0,Rest,Central East Austin,214.7923659,214.7923659,0
-97.71813651,30.28023019,873,692482.7445,0.026124469,0.028051354,0.831137318,0.005077935,0,0,0,0,0,0,1,0,0,0,0,0,22,1,93554,122.2,113,183.3287523,0,0,0,0,0,0,Rest,Chestnut,194.1209182,194.1209182,0
-97.71594906,30.28058628,874,698892.102,0.01402284,0.024985958,0.872072268,0.005766228,0,0,0,0,0,0,1,0,0,0,0,0,22,1,93554,122.2,115,181.2086,0,0,0,0,0,0,Rest,Chestnut,211.7630151,211.7630151,0
-97.71345772,30.28097191,875,709034.1319,0.009590041,0.018194224,0.909786516,0.006787513,0,0,0,0,0,0,1,0,0,0,0,0,19,1,93554,122.2,118,174.0466909,0,0,0,0,0,0,Rest,Chestnut,216.1199357,216.1199357,0
-97.70779865,30.28186864,877,1368244.083,0.00746154,0.025027787,0.900072427,0.012760913,0,0,0,0,0,0,1,0,0,0,0,0,17,1,44323,122.2,125,145.7418955,0,0,0,0,0,0,Rest,Rosewood,229.4875347,229.4875347,0
-97.70564995,30.2822071,878,566559.8418,0.010939694,0.027297484,0.877445069,0.015604742,0,0,0,0,0,0,1,0,0,0,0,0,12,1,44323,122.2,128,145.4240311,0,0,0,0,0,0,Rest,Rosewood,225.1884997,225.1884997,0
-97.69819697,30.28331826,880,544921.6155,0.0104465,0.019649456,0.886353863,0.007717035,0,0,0,0,0,0,1,0,0,0,0,0,1,1,49583,122.4,143,144.2237303,0,0,0,0,0,0,Rest,MLK,181.5445163,181.5445163,0
-97.69571236,30.28369938,881,542960.4976,0.010151438,0.011071323,0.895220251,0.00512794,0,0,0,0,0,0,1,0,0,0,0,0,1,1,49583,122.4,147,141.6886667,0,0,0,0,0,0,Rest,MLK,193.2724842,193.2724842,0
-97.69316106,30.28409136,882,276680.7671,0.011460731,0.001525676,0.903798447,0.000978202,0,0,0,0,0,0,1,0,0,0,0,0,1,1,49583,120.8,154,133.123597,0,0,0,0,0,0,Rest,MLK,151.8624183,151.8624183,0
-97.68292,30.28569,886,280659.3233,0.008691167,0.003592494,0.913677456,0.000917498,0,0,0,0,0,0,1,0,0,0,0,0,4,1,49583,123,201,97.59955076,0,0,0,0,0,0,Rest,MLK,131.4489075,131.4489075,0
-97.68224582,30.28599372,898,463760.4591,0.008084933,0.003485071,0.915108353,0.000890063,0,0,0,0,0,0,1,0,0,0,0,0,4,1,43125,122.8,208,217.6931784,0,0,0,0,0,0,Rest,Pecan Springs-Springdale,222.7685132,222.7685132,0
-97.69295055,30.28434226,902,259502.4538,0.01186049,0.001578893,0.904526309,0.001012323,0,0,0,0,0,0,1,0,0,0,0,0,1,1,54271,122.8,156,229.0702437,0,0,0,0,0,0,Rest,MLK,218.0885225,218.0885225,0
-97.70154437,30.28302247,905,528119.5515,0.012411368,0.024058934,0.869297351,0.014896825,0,0,0,0,0,0,1,0,0,0,0,0,1,1,49583,122.8,138,231.9722691,0,0,0,0,0,0,Rest,MLK,229.5891065,229.5891065,0
-97.71331666,30.28113011,909,1011842.305,0.008555599,0.018396537,0.911406475,0.007449816,0,0,0,0,0,0,1,0,0,0,0,0,19,1,59276,122.8,118,290.0636815,0,0,0,0,0,0,Rest,Rosewood,277.9627697,277.9627697,0
-97.71713644,30.28054941,910,672381.8442,0.022830375,0.026704924,0.841093505,0.005453793,0,0,0,0,0,0,1,0,0,0,0,0,22,1,59276,122.8,113,295.3132176,0,0,0,0,0,0,Rest,Upper Boggy Creek,261.1254677,261.1254677,0
-97.72110075,30.27987727,911,658536.2818,0.034557025,0.033765965,0.805246309,0.002526912,0,0,0,0,0,0,1,0,0,0,0,0,17,1,59276,122.8,112,322.5171071,0,0,0,0,0,0,Rest,Upper Boggy Creek,254.101924,254.101924,0
-97.72309531,30.27950198,912,261356.5013,0.040571938,0.034904867,0.786797139,0.00346765,0,0,0,0,0,0,1,0,0,0,0,0,4,22,59276,122.6,111,327.1027398,0,0,0,0,0,0,Rest,Upper Boggy Creek,299.0562308,299.0562308,0
-97.72560201,30.27907499,913,818052.7484,0.055105117,0.040798185,0.721277754,0.001805931,0,0,0,0,0,0,1,0,0,0,0,0,4,32,59276,122.8,108,335.1665534,0,0,0,0,0,0,UT,UT,292.9398809,292.9398809,0
-97.73601897,30.27950808,915,7704490.305,0.140687716,0.15938089,0.175909087,0.011645681,1,0,others,0,others,0,others,0,0,0.705263158,0,0,1,63,62604,334.2,173,159.9166625,1,0,1,0,0,0,CBD,Downtown,170.3080754,170.3080754,0
-97.73752573,30.27545135,919,5944854.662,0.071759232,0.152804741,0.169544352,0.004247606,1,0,others,0,others,0,others,0,0,0.817073171,0,0,1,1,62604,299.4,109,231.1112466,1,0,1,0,0,0,CBD,Downtown,224.0774153,224.0774153,0
-97.73828046,30.27338645,921,5755219.164,0.036414513,0.277411074,0.091888019,0.008192187,1,0,1,0,0,0,0,0,0,0,0,0,1,1,62604,18,96,80.96766328,0,0,0,0,0,0,CBD,Downtown,77.04656217,77.04656217,0
-97.73871849,30.27221336,922,5774481.249,0.037503276,0.304353339,0.066568665,0.010302304,others,0,others,others,others,0,others,0,0,0.673366834,0,0,3,1,62604,369.6,103,221.7916701,1,0,1,0,0,0,CBD,Downtown,223.9521171,223.9521171,0
-97.73529923,30.26689519,928,2366828.457,0.035117056,0.207691601,0.372260179,0.058389203,0,0,0,0,0,0,1,0,0,0,0,0,3,1,119924,119.6,138,509.1015455,0,0,0,0,0,0,CBD,Downtown,486.7721338,486.7721338,0
-97.73226809,30.26597113,929,1311714.557,0.043464743,0.14521496,0.499086396,0.055771594,0,0,0,0,0,0,1,0,0,0,0,0,2,1,56632,119.6,144,509.453453,0,0,0,0,0,0,Rest,Central East Austin,337.6972397,337.6972397,0
-97.73024686,30.26527117,930,1503048.677,0.043459594,0.122988471,0.544706938,0.05288225,0,0,0,0,0,0,1,0,0,0,0,0,5,1,56632,119.6,148,343,0,0,0,0,0,0,Rest,Central East Austin,392.1101657,392.1101657,0
-97.72817793,30.26458297,931,878928.7768,0.04022409,0.091499491,0.623130393,0.048666052,0,0,0,0,0,0,1,0,0,0,0,0,11,1,56632,119.6,149,501.5514273,0,0,0,0,0,0,Rest,Central East Austin,354.5445024,354.5445024,0
-97.72426781,30.26316962,933,1677724.489,0.022786302,0.078414936,0.709486536,0.033607231,0,0,0,0,0,0,1,0,0,0,0,0,17,1,56632,119.4,151,322.6667,0,0,0,0,0,0,Rest,Central East Austin,315.9925723,315.9925723,0
-97.72232717,30.26251138,934,1400628.912,0.019854349,0.077584034,0.730238447,0.026668991,0,0,0,0,0,0,1,0,0,0,0,0,16,1,56632,119.4,151,248.7260834,0,0,0,0,0,0,Rest,Central East Austin,266.0530935,266.0530935,0
-97.71819542,30.26153155,935,1427694.425,0.017956647,0.066469684,0.776058793,0.020141498,0,0,0,0,0,0,1,0,0,0,0,0,15,1,56632,119.6,149,451.0369614,0,0,0,0,0,0,Rest,Holly,305.9632406,305.9632406,0
-97.7139043,30.26085119,936,1108731.469,0.019075204,0.047417831,0.83890996,0.017385941,0,0,0,0,0,0,1,0,0,0,0,0,8,1,56632,120.2,147,413.5687038,0,0,0,0,0,0,Rest,Holly,334.6783617,334.6783617,0
-97.71183066,30.26053343,937,889908.0396,0.017064413,0.043952785,0.840523336,0.019652367,0,0,0,0,0,0,1,0,0,0,0,0,10,1,56632,119.8,146,291.7192447,0,0,0,0,0,0,Rest,Holly,319.7170879,319.7170879,0
-97.70967381,30.26006553,938,733280.8187,0.017543606,0.048671178,0.841162862,0.020495896,0,0,0,0,0,0,1,0,0,0,0,0,9,1,56632,120.4,144,160.1526152,0,0,0,0,0,0,Rest,Holly,265.5124418,265.5124418,0
-97.70451418,30.25775756,939,455426.0525,0.007670977,0.042689602,0.820758025,0.060157122,0,0,0,0,0,0,1,0,0,0,0,0,16,1,56632,120.4,183,144.1563985,0,0,0,0,0,0,Rest,Govalle,170.2928899,170.2928899,0
-97.7018194,30.25602546,940,610743.0442,0.009366316,0.053857974,0.774515108,0.091635707,0,0,0,0,0,0,1,0,0,0,0,0,17,1,56632,119.8,227,137.9204189,0,0,0,0,0,0,Rest,Govalle,224.697244,224.697244,0
-97.69788622,30.25339697,942,629487.8974,0.011337091,0.090031707,0.661344757,0.152685286,0,0,0,0,0,0,1,0,0,0,0,0,6,1,43958,119.4,285,134.4288689,0,0,0,0,0,0,Rest,Govalle,185.5582121,185.5582121,0
-97.70312416,30.22499591,950,207545.3091,0.015898656,0.018629377,0.758144202,0.00599295,others,0,0,0,0,0,others,0,0,0.68627451,0,0,1,1,37173,191,400,320.2669254,0,0,0,1,0,0,Rest,Montopolis,382.7257036,382.7257036,0
-97.70671096,30.22658621,951,199776.991,0.024544349,0.022887689,0.847015888,0.005535627,others,others,0,0,0,0,others,0,0,0.507246377,0,0,8,1,40353,256.4,370,384.8909549,0,0,0,1,0,0,Rest,Montopolis,363.0026496,363.0026496,0
